#Capacity measurement with atmega8
# 1=printed value, 2=PeakTech, 3=original SW
220e-12 225e-12 0.27e-9
1000e-12 1034e-12 1.18e-9
3.3e-9 3.47e-9 3.90e-9
7500e-12 7.23e-9 8.43e-9
10e-9 10.45e-9 11.93e-9
33e-9 33.2e-9 37.27e-9
100e-9 97e-9 112.36e-9
330e-9 333e-9 385.41e-9
1e-6 955e-9 1.10e-6
2.2e-6 2.2e-6 2.54e-6
22e-6 21.94e-6 25.61e-6
47e-6 47.5e-6 55.29e-6
100e-6 97.5e-6 112.94e-6
220e-6 229e-6 272.69e-6
1000e-6 1071e-6 1371.95e-6
2200e-6 2.231e-3 3308.58e-6
4700e-6 4.75e-3 6103.00e-6

