# Panasonic FC series 6.3V
# Capacity ESR@100kHz 20°C
27 2
56 0.95
68 1.3
100 0.8
120 0.45
150 0.5
220 0.35
270 0.35
330 0.25
390 0.117
470 0.117
560 0.117
820 0.085
1000 0.09
1200 0.065
1500 0.052
1800 0.045
2200 0.045
2700 0.035
3300 0.038
3900 0.030
4700 0.025
5600 0.022
6800 0.018
8200 0.018
10000 0.016
12000 0.015
15000 0.015
